id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_3720,"Jamón Cocido Italiano","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2021/04/cocido-italiano.jpg,https://latablita.com.ar/tienda/jamon-cocido-italiano/?attribute_pa_peso=01-100-grs,"Cocidos, Fiambres","Fiambrería La Tablita",550ARS,in stock,wc_post_id_3719,https://latablita.com.ar/carrito/?add-to-cart=3719&variation_id=3720&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_3676,"CAMEMBERT FOURRÉ","Un delicioso camembert afinado con mascarpone, miel y nueces o Almendras. 
Ideal para acompañarlo y disfrutarlo con una copita de vino y vivir una experiencia de sabores increíble! 
 
La porción varia entre 150 y 200 gramos",https://latablita.com.ar/wp-content/uploads/2021/04/fourre-2.jpg,https://latablita.com.ar/tienda/camembert-fourre/,"Quesos, Brie","Fiambrería La Tablita",650ARS,in stock,wc_post_id_3676,https://latablita.com.ar/carrito/?add-to-cart=3676,"https://latablita.com.ar/wp-content/uploads/2021/04/fourre.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650ARS,new,published,,
wc_post_id_3672,"Lomo Embuchado","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2021/04/lomo-embuchado.jpg,https://latablita.com.ar/tienda/lomo-embuchado/?attribute_pa_peso=03-300-grs,"Fiambres","Fiambrería La Tablita",1050ARS,in stock,wc_post_id_3668,https://latablita.com.ar/carrito/?add-to-cart=3668&variation_id=3672&attribute_pa_peso=03-300-grs,"https://latablita.com.ar/wp-content/uploads/2021/04/lomo-embuchado-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1050ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
wc_post_id_3671,"Lomo Embuchado","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2021/04/lomo-embuchado.jpg,https://latablita.com.ar/tienda/lomo-embuchado/?attribute_pa_peso=02-200-grs,"Fiambres","Fiambrería La Tablita",700ARS,in stock,wc_post_id_3668,https://latablita.com.ar/carrito/?add-to-cart=3668&variation_id=3671&attribute_pa_peso=02-200-grs,"https://latablita.com.ar/wp-content/uploads/2021/04/lomo-embuchado-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,700ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_3670,"Lomo Embuchado","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2021/04/lomo-embuchado.jpg,https://latablita.com.ar/tienda/lomo-embuchado/?attribute_pa_peso=01-100-grs,"Fiambres","Fiambrería La Tablita",350ARS,in stock,wc_post_id_3668,https://latablita.com.ar/carrito/?add-to-cart=3668&variation_id=3670&attribute_pa_peso=01-100-grs,"https://latablita.com.ar/wp-content/uploads/2021/04/lomo-embuchado-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_3666,"Baguette de Masa Madre","Baguette de Masa Madre, estilo Frances",https://latablita.com.ar/wp-content/uploads/2021/04/baguette-francesa.jpg,https://latablita.com.ar/tienda/baguette-de-masa-madre/,"Panes","Fiambrería La Tablita",140ARS,in stock,wc_post_id_3666,https://latablita.com.ar/carrito/?add-to-cart=3666,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,140ARS,new,published,,
wc_post_id_3525,"BOX BRIE EN SU ARTE DE AFINAR","BOX QUESOS BRIE 
 
EL ARTE DE AFINAR LOS QUESOS DE PASTA BLANDA. 
 
Popular y generoso en su diversidad, sus formas, colores y sabores. Aromas, intensidad y picante, fresco y cremoso. 
 
Nuestra propuesta es que puedas conocer las diferentes variantes que tenemos de Brie, con distintas estacionalidades, y cremosidades. En La Tablita nos encanta afinar los quesos para que conozcas distintos sabores de los quesos. 
 
Vas a vivir experiencias de sabores, desde algunos mas suaves a mayor intensidad. Quesos de Vaca y un Crottin de Cabra para que te sumerjas en los deliciosos sabores que nos ofrecen los quesos de cabra. 
 
Brie La Tablita, caracterizado por ser un queso suave. 150 gramos 
 
Brie Estilo Frances, cuenta con un mayor estacionamiento, un sabor mas intenso. 150 gramos 
 
Murol de Montaña, su textura cremosa y su estacionamiento, nos muestran un sabor delicioso y particular. 150 gramos 
 
Brie Le Truffier, caracterizado por su cremosidad y con una capa de ceniza vegetal en el medio. 150 gramos 
 
Brie rellenos afinados en La Tablita, Blue Brie con nuez o Coing Brie, o Damasco Brie o Orellier. 
 
Neufchatell, camembert con forma de corazón. 
 
Crottin de Cabra, ingresa en el mundo de los quesos de cabra, con un queso super suave y delicioso, elaborado en Traslasierra, un sabor sorprendente. Podes acompañarlo con un poco de miel para vivir una nueva experiencia de sabores.",https://latablita.com.ar/wp-content/uploads/2021/03/Box-Brie.jpg,https://latablita.com.ar/tienda/box-brie-en-su-arte-de-afinar/,"Box","Fiambrería La Tablita",3790ARS,in stock,wc_post_id_3525,https://latablita.com.ar/carrito/?add-to-cart=3525,"https://latablita.com.ar/wp-content/uploads/2021/03/Box-brie-2.jpg,https://latablita.com.ar/wp-content/uploads/2021/03/Box-Brie-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3790ARS,new,published,,
wc_post_id_3465,"GRAN RESERVA RACLETTE","GRAN RESERVA RACLETTE 
Un queso recreado en nuestro país con la mejor tradición suiza . Le agregamos a la excelente calidad del queso original un tiempo de maduración y nuestro cuidado. Afinamos de esa forma su sabor haciéndolo muy cercano al sabor de un Comte de corta maduración. Lo que hará las delicias de los gourmets más exigentes. 
 
cantidad 200 gramos",https://latablita.com.ar/wp-content/uploads/2021/03/raclete-gran-reserva.jpg,https://latablita.com.ar/tienda/gran-reserva-raclette/,"Quesos, Semi Duros","Fiambrería La Tablita",720ARS,in stock,wc_post_id_3465,https://latablita.com.ar/carrito/?add-to-cart=3465,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,720ARS,new,published,,
wc_post_id_3402,"Caprese","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2021/02/caprese.jpg,https://latablita.com.ar/tienda/caprese-2/?attribute_pa_peso=02-200-grs,"Quesos, Acompañamientos, Blandos","Fiambrería La Tablita",300ARS,in stock,wc_post_id_3401,https://latablita.com.ar/carrito/?add-to-cart=3401&variation_id=3402&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300ARS,new,published,,"peso:02 - 200 grs/04 -400 grs:02 - 200 grs"
wc_post_id_3403,"Caprese","Peso: 04 -400 grs",https://latablita.com.ar/wp-content/uploads/2021/02/caprese.jpg,https://latablita.com.ar/tienda/caprese-2/?attribute_pa_peso=04-400-grs,"Quesos, Acompañamientos, Blandos","Fiambrería La Tablita",600ARS,in stock,wc_post_id_3401,https://latablita.com.ar/carrito/?add-to-cart=3401&variation_id=3403&attribute_pa_peso=04-400-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,600ARS,new,published,,"peso:02 - 200 grs/04 -400 grs:04 -400 grs"
wc_post_id_3392,"Knishe de Papa","Al estilo de la más tradicional cocina judía Knishes de Papa y cebolla",https://latablita.com.ar/wp-content/uploads/2021/02/IMG_7959-scaled.jpg,https://latablita.com.ar/tienda/knishe-de-papa/,"Calentitos","Fiambrería La Tablita",99ARS,in stock,wc_post_id_3392,https://latablita.com.ar/carrito/?add-to-cart=3392,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99ARS,new,published,,
wc_post_id_3387,"Bocconcinos Fior Di Latte","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2021/02/boconccinos.jpg,https://latablita.com.ar/tienda/bocconcinos-fior-di-latte/?attribute_pa_peso=02-200-grs,"Quesos, Aptos Celiacos, Blandos","Fiambrería La Tablita",320ARS,in stock,wc_post_id_3385,https://latablita.com.ar/carrito/?add-to-cart=3385&variation_id=3387&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,320ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:02 - 200 grs"
wc_post_id_3388,"Bocconcinos Fior Di Latte","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2021/02/boconccinos.jpg,https://latablita.com.ar/tienda/bocconcinos-fior-di-latte/?attribute_pa_peso=03-300-grs,"Quesos, Aptos Celiacos, Blandos","Fiambrería La Tablita",480ARS,in stock,wc_post_id_3385,https://latablita.com.ar/carrito/?add-to-cart=3385&variation_id=3388&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,480ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:03 - 300 grs"
wc_post_id_3386,"Bocconcinos Fior Di Latte","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2021/02/boconccinos.jpg,https://latablita.com.ar/tienda/bocconcinos-fior-di-latte/?attribute_pa_peso=01-100-grs,"Quesos, Aptos Celiacos, Blandos","Fiambrería La Tablita",160ARS,in stock,wc_post_id_3385,https://latablita.com.ar/carrito/?add-to-cart=3385&variation_id=3386&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,160ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:01 - 100 grs"
wc_post_id_3389,"Bocconcinos Fior Di Latte","Peso: 04 -400 grs",https://latablita.com.ar/wp-content/uploads/2021/02/boconccinos.jpg,https://latablita.com.ar/tienda/bocconcinos-fior-di-latte/?attribute_pa_peso=04-400-grs,"Quesos, Aptos Celiacos, Blandos","Fiambrería La Tablita",640ARS,in stock,wc_post_id_3385,https://latablita.com.ar/carrito/?add-to-cart=3385&variation_id=3389&attribute_pa_peso=04-400-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,640ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:04 -400 grs"
wc_post_id_3383,"Sandwich de Jamón Crudo y Burrata","Sandwich gourmet de Jamón Crudo, Burrata Fior Di Latte, Rucula, Tomates Confitados y Cremita con cibulette",https://latablita.com.ar/wp-content/uploads/2021/02/crudo-y-burrata.jpg,https://latablita.com.ar/tienda/sandwich-de-jamon-crudo-y-burrata/,"Sandwiches","Fiambrería La Tablita",550ARS,in stock,wc_post_id_3383,https://latablita.com.ar/carrito/?add-to-cart=3383,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550ARS,new,published,,
wc_post_id_3378,"Salame de Ciervo","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2021/02/salame-de-ciervo.jpg,https://latablita.com.ar/tienda/salame-de-ciervo/?attribute_pa_peso=01-100-grs,"Fiambres, Salames","Fiambrería La Tablita",399ARS,in stock,wc_post_id_3377,https://latablita.com.ar/carrito/?add-to-cart=3377&variation_id=3378&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_3379,"Salame de Ciervo","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2021/02/salame-de-ciervo.jpg,https://latablita.com.ar/tienda/salame-de-ciervo/?attribute_pa_peso=02-200-grs,"Fiambres, Salames","Fiambrería La Tablita",798ARS,in stock,wc_post_id_3377,https://latablita.com.ar/carrito/?add-to-cart=3377&variation_id=3379&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,798ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_3380,"Salame de Ciervo","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2021/02/salame-de-ciervo.jpg,https://latablita.com.ar/tienda/salame-de-ciervo/?attribute_pa_peso=03-300-grs,"Fiambres, Salames","Fiambrería La Tablita",1197ARS,in stock,wc_post_id_3377,https://latablita.com.ar/carrito/?add-to-cart=3377&variation_id=3380&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1197ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
A12_3345,"Bolitas con Dulce de Leche","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/08/81eebac8-c278-4fe5-abde-8d8575fe168f.jpg,https://latablita.com.ar/tienda/bolitas-con-dulce-de-leche/?attribute_pa_peso=01-100-grs,"Frutos secos y chocolate","Fiambrería La Tablita",330ARS,in stock,A12_1085,https://latablita.com.ar/carrito/?add-to-cart=1085&variation_id=3345&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,330ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:01 - 100 grs"
A12_3347,"Bolitas con Dulce de Leche","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/08/81eebac8-c278-4fe5-abde-8d8575fe168f.jpg,https://latablita.com.ar/tienda/bolitas-con-dulce-de-leche/?attribute_pa_peso=03-300-grs,"Frutos secos y chocolate","Fiambrería La Tablita",990ARS,in stock,A12_1085,https://latablita.com.ar/carrito/?add-to-cart=1085&variation_id=3347&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,990ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:03 - 300 grs"
A12_3346,"Bolitas con Dulce de Leche","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/08/81eebac8-c278-4fe5-abde-8d8575fe168f.jpg,https://latablita.com.ar/tienda/bolitas-con-dulce-de-leche/?attribute_pa_peso=02-200-grs,"Frutos secos y chocolate","Fiambrería La Tablita",660ARS,in stock,A12_1085,https://latablita.com.ar/carrito/?add-to-cart=1085&variation_id=3346&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,660ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:02 - 200 grs"
A12_3348,"Bolitas con Dulce de Leche","Peso: 04 -400 grs",https://latablita.com.ar/wp-content/uploads/2020/08/81eebac8-c278-4fe5-abde-8d8575fe168f.jpg,https://latablita.com.ar/tienda/bolitas-con-dulce-de-leche/?attribute_pa_peso=04-400-grs,"Frutos secos y chocolate","Fiambrería La Tablita",1320ARS,in stock,A12_1085,https://latablita.com.ar/carrito/?add-to-cart=1085&variation_id=3348&attribute_pa_peso=04-400-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1320ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs/04 -400 grs:04 -400 grs"
wc_post_id_3135,"Jabalí Ahumado","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/12/073BAJA.jpg,https://latablita.com.ar/tienda/jabali-ahumado/?attribute_pa_peso=03-300-grs,"Fiambres","Fiambrería La Tablita",1797ARS,in stock,wc_post_id_3132,https://latablita.com.ar/carrito/?add-to-cart=3132&variation_id=3135&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1797ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
wc_post_id_3133,"Jabalí Ahumado","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/12/073BAJA.jpg,https://latablita.com.ar/tienda/jabali-ahumado/?attribute_pa_peso=01-100-grs,"Fiambres","Fiambrería La Tablita",599ARS,in stock,wc_post_id_3132,https://latablita.com.ar/carrito/?add-to-cart=3132&variation_id=3133&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,599ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_3134,"Jabalí Ahumado","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/12/073BAJA.jpg,https://latablita.com.ar/tienda/jabali-ahumado/?attribute_pa_peso=02-200-grs,"Fiambres","Fiambrería La Tablita",1198ARS,in stock,wc_post_id_3132,https://latablita.com.ar/carrito/?add-to-cart=3132&variation_id=3134&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1198ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_3119,"Spianata con Pimienta","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/12/069BAJA.jpg,https://latablita.com.ar/tienda/spianata-con-pimienta/?attribute_pa_peso=01-100-grs,"Fiambres, Salames","Fiambrería La Tablita",460ARS,in stock,wc_post_id_3118,https://latablita.com.ar/carrito/?add-to-cart=3118&variation_id=3119&attribute_pa_peso=01-100-grs,"https://latablita.com.ar/wp-content/uploads/2020/12/068BAJA.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,460ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_3121,"Spianata con Pimienta","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/12/069BAJA.jpg,https://latablita.com.ar/tienda/spianata-con-pimienta/?attribute_pa_peso=03-300-grs,"Fiambres, Salames","Fiambrería La Tablita",1380ARS,in stock,wc_post_id_3118,https://latablita.com.ar/carrito/?add-to-cart=3118&variation_id=3121&attribute_pa_peso=03-300-grs,"https://latablita.com.ar/wp-content/uploads/2020/12/068BAJA.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1380ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
wc_post_id_3120,"Spianata con Pimienta","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/12/069BAJA.jpg,https://latablita.com.ar/tienda/spianata-con-pimienta/?attribute_pa_peso=02-200-grs,"Fiambres, Salames","Fiambrería La Tablita",920ARS,in stock,wc_post_id_3118,https://latablita.com.ar/carrito/?add-to-cart=3118&variation_id=3120&attribute_pa_peso=02-200-grs,"https://latablita.com.ar/wp-content/uploads/2020/12/068BAJA.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,920ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_3114,"Spianatta","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/12/069BAJA.jpg,https://latablita.com.ar/tienda/spianatta/?attribute_pa_peso=02-200-grs,"Fiambres, Salames","Fiambrería La Tablita",920ARS,in stock,wc_post_id_3112,https://latablita.com.ar/carrito/?add-to-cart=3112&variation_id=3114&attribute_pa_peso=02-200-grs,"https://latablita.com.ar/wp-content/uploads/2020/12/068BAJA.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,920ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_3115,"Spianatta","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/12/069BAJA.jpg,https://latablita.com.ar/tienda/spianatta/?attribute_pa_peso=03-300-grs,"Fiambres, Salames","Fiambrería La Tablita",1380ARS,in stock,wc_post_id_3112,https://latablita.com.ar/carrito/?add-to-cart=3112&variation_id=3115&attribute_pa_peso=03-300-grs,"https://latablita.com.ar/wp-content/uploads/2020/12/068BAJA.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1380ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
wc_post_id_3113,"Spianatta","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/12/069BAJA.jpg,https://latablita.com.ar/tienda/spianatta/?attribute_pa_peso=01-100-grs,"Fiambres, Salames","Fiambrería La Tablita",460ARS,in stock,wc_post_id_3112,https://latablita.com.ar/carrito/?add-to-cart=3112&variation_id=3113&attribute_pa_peso=01-100-grs,"https://latablita.com.ar/wp-content/uploads/2020/12/068BAJA.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,460ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_3074,"Salame con Nuez al Chocolate","Peso: 01 - 100 grs",https://latablita.com.ar/wp-content/uploads/2020/12/salame-con-chocolate.jpg,https://latablita.com.ar/tienda/salame-con-nuez-al-chocolate/?attribute_pa_peso=01-100-grs,"Fiambres, Salames","Fiambrería La Tablita",350ARS,in stock,wc_post_id_3073,https://latablita.com.ar/carrito/?add-to-cart=3073&variation_id=3074&attribute_pa_peso=01-100-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:01 - 100 grs"
wc_post_id_3075,"Salame con Nuez al Chocolate","Peso: 02 - 200 grs",https://latablita.com.ar/wp-content/uploads/2020/12/salame-con-chocolate.jpg,https://latablita.com.ar/tienda/salame-con-nuez-al-chocolate/?attribute_pa_peso=02-200-grs,"Fiambres, Salames","Fiambrería La Tablita",700ARS,in stock,wc_post_id_3073,https://latablita.com.ar/carrito/?add-to-cart=3073&variation_id=3075&attribute_pa_peso=02-200-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,700ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:02 - 200 grs"
wc_post_id_3076,"Salame con Nuez al Chocolate","Peso: 03 - 300 grs",https://latablita.com.ar/wp-content/uploads/2020/12/salame-con-chocolate.jpg,https://latablita.com.ar/tienda/salame-con-nuez-al-chocolate/?attribute_pa_peso=03-300-grs,"Fiambres, Salames","Fiambrería La Tablita",950ARS,in stock,wc_post_id_3073,https://latablita.com.ar/carrito/?add-to-cart=3073&variation_id=3076&attribute_pa_peso=03-300-grs,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,950ARS,new,published,,"peso:01 - 100 grs/02 - 200 grs/03 - 300 grs:03 - 300 grs"
